AverageTemperature,City,lat,lon,year,diff
6.936,Nogales,31.35,-111.2,1960,0
10.162,Nogales,31.35,-111.2,1961,3.226
8.599,Nogales,31.35,-111.2,1962,1.663
8.206,Nogales,31.35,-111.2,1963,1.27
7.101,Nogales,31.35,-111.2,1964,0.165
10.373,Nogales,31.35,-111.2,1965,3.437
7.285,Nogales,31.35,-111.2,1966,0.349
9.231,Nogales,31.35,-111.2,1967,2.295
9.254,Nogales,31.35,-111.2,1968,2.318
11.175,Nogales,31.35,-111.2,1969,4.239
8.786,Nogales,31.35,-111.2,1970,1.85
9.334,Nogales,31.35,-111.2,1971,2.398
9.209,Nogales,31.35,-111.2,1972,2.273
7.115,Nogales,31.35,-111.2,1973,0.179
9.085,Nogales,31.35,-111.2,1974,2.149
8.903,Nogales,31.35,-111.2,1975,1.967
9.328,Nogales,31.35,-111.2,1976,2.392
8.476,Nogales,31.35,-111.2,1977,1.54
9.85,Nogales,31.35,-111.2,1978,2.914
6.962,Nogales,31.35,-111.2,1979,0.026
10.226,Nogales,31.35,-111.2,1980,3.29
10.821,Nogales,31.35,-111.2,1981,3.885
9.396,Nogales,31.35,-111.2,1982,2.46
9.29,Nogales,31.35,-111.2,1983,2.354
9.312,Nogales,31.35,-111.2,1984,2.376
7.994,Nogales,31.35,-111.2,1985,1.058
12.169,Nogales,31.35,-111.2,1986,5.233
8.468,Nogales,31.35,-111.2,1987,1.532
9.109,Nogales,31.35,-111.2,1988,2.173
8.121,Nogales,31.35,-111.2,1989,1.185
8.761,Nogales,31.35,-111.2,1990,1.825
8.926,Nogales,31.35,-111.2,1991,1.99
8.337,Nogales,31.35,-111.2,1992,1.401
10.603,Nogales,31.35,-111.2,1993,3.667
9.808,Nogales,31.35,-111.2,1994,2.872
9.199,Nogales,31.35,-111.2,1995,2.263
10.783,Nogales,31.35,-111.2,1996,3.847
9.376,Nogales,31.35,-111.2,1997,2.44
9.931,Nogales,31.35,-111.2,1998,2.995
10.529,Nogales,31.35,-111.2,1999,3.593
11.281,Nogales,31.35,-111.2,2000,4.345
7.982,Nogales,31.35,-111.2,2001,1.046
9.577,Nogales,31.35,-111.2,2002,2.641
12.527,Nogales,31.35,-111.2,2003,5.591
9.642,Nogales,31.35,-111.2,2004,2.706
10.347,Nogales,31.35,-111.2,2005,3.411
10.517,Nogales,31.35,-111.2,2006,3.581
7.044,Nogales,31.35,-111.2,2007,0.108
8.857,Nogales,31.35,-111.2,2008,1.921
11.08,Nogales,31.35,-111.2,2009,4.144
9.653,Nogales,31.35,-111.2,2010,2.717
9.461,Nogales,31.35,-111.2,2011,2.525
11.141,Nogales,31.35,-111.2,2012,4.205
7.764,Nogales,31.35,-111.2,2013,0.828
4.333,Norman,34.56,-97.3,1960,0
3.292,Norman,34.56,-97.3,1961,-1.041
1.657,Norman,34.56,-97.3,1962,-2.676
0.555,Norman,34.56,-97.3,1963,-3.778
5.576,Norman,34.56,-97.3,1964,1.243
6.16,Norman,34.56,-97.3,1965,1.827
1.969,Norman,34.56,-97.3,1966,-2.364
6.468,Norman,34.56,-97.3,1967,2.135
4.267,Norman,34.56,-97.3,1968,-0.066
5.67,Norman,34.56,-97.3,1969,1.337
1.733,Norman,34.56,-97.3,1970,-2.6
4.696,Norman,34.56,-97.3,1971,0.363
3.997,Norman,34.56,-97.3,1972,-0.336
2.525,Norman,34.56,-97.3,1973,-1.808
3.823,Norman,34.56,-97.3,1974,-0.51
6.259,Norman,34.56,-97.3,1975,1.926
5.243,Norman,34.56,-97.3,1976,0.91
-0.215,Norman,34.56,-97.3,1977,-4.548
-1.404,Norman,34.56,-97.3,1978,-5.737
-1.627,Norman,34.56,-97.3,1979,-5.96
4.974,Norman,34.56,-97.3,1980,0.641
5.152,Norman,34.56,-97.3,1981,0.819
3.799,Norman,34.56,-97.3,1982,-0.534
4.297,Norman,34.56,-97.3,1983,-0.036
2.432,Norman,34.56,-97.3,1984,-1.901
1.117,Norman,34.56,-97.3,1985,-3.216
7.07,Norman,34.56,-97.3,1986,2.737
3.741,Norman,34.56,-97.3,1987,-0.592
2.371,Norman,34.56,-97.3,1988,-1.962
7.208,Norman,34.56,-97.3,1989,2.875
8.249,Norman,34.56,-97.3,1990,3.916
2.892,Norman,34.56,-97.3,1991,-1.441
5.952,Norman,34.56,-97.3,1992,1.619
4.019,Norman,34.56,-97.3,1993,-0.314
4.045,Norman,34.56,-97.3,1994,-0.288
5.752,Norman,34.56,-97.3,1995,1.419
3.876,Norman,34.56,-97.3,1996,-0.457
4.542,Norman,34.56,-97.3,1997,0.209
6.164,Norman,34.56,-97.3,1998,1.831
5.864,Norman,34.56,-97.3,1999,1.531
6.565,Norman,34.56,-97.3,2000,2.232
3.696,Norman,34.56,-97.3,2001,-0.637
6.32,Norman,34.56,-97.3,2002,1.987
4.182,Norman,34.56,-97.3,2003,-0.151
6.093,Norman,34.56,-97.3,2004,1.76
6.23,Norman,34.56,-97.3,2005,1.897
9.886,Norman,34.56,-97.3,2006,5.553
3.364,Norman,34.56,-97.3,2007,-0.969
4.952,Norman,34.56,-97.3,2008,0.619
4.562,Norman,34.56,-97.3,2009,0.229
3.696,Norman,34.56,-97.3,2010,-0.637
3.395,Norman,34.56,-97.3,2011,-0.938
7.725,Norman,34.56,-97.3,2012,3.392
6.381,Norman,34.56,-97.3,2013,2.048
1.984,Oklahoma City,36.17,-97.46,1960,0
1.598,Oklahoma City,36.17,-97.46,1961,-0.386
-0.574,Oklahoma City,36.17,-97.46,1962,-2.558
-2.041,Oklahoma City,36.17,-97.46,1963,-4.025
4.469,Oklahoma City,36.17,-97.46,1964,2.485
3.977,Oklahoma City,36.17,-97.46,1965,1.993
-0.011,Oklahoma City,36.17,-97.46,1966,-1.995
4.336,Oklahoma City,36.17,-97.46,1967,2.352
2.398,Oklahoma City,36.17,-97.46,1968,0.414
2.564,Oklahoma City,36.17,-97.46,1969,0.58
-0.352,Oklahoma City,36.17,-97.46,1970,-2.336
1.981,Oklahoma City,36.17,-97.46,1971,-0.003
1.363,Oklahoma City,36.17,-97.46,1972,-0.621
0.399,Oklahoma City,36.17,-97.46,1973,-1.585
0.602,Oklahoma City,36.17,-97.46,1974,-1.382
3.836,Oklahoma City,36.17,-97.46,1975,1.852
3.192,Oklahoma City,36.17,-97.46,1976,1.208
-2.082,Oklahoma City,36.17,-97.46,1977,-4.066
-3.884,Oklahoma City,36.17,-97.46,1978,-5.868
-5.022,Oklahoma City,36.17,-97.46,1979,-7.006
2.789,Oklahoma City,36.17,-97.46,1980,0.805
3.403,Oklahoma City,36.17,-97.46,1981,1.419
0.605,Oklahoma City,36.17,-97.46,1982,-1.379
2.495,Oklahoma City,36.17,-97.46,1983,0.511
0.63,Oklahoma City,36.17,-97.46,1984,-1.354
-0.972,Oklahoma City,36.17,-97.46,1985,-2.956
5.655,Oklahoma City,36.17,-97.46,1986,3.671
0.948,Oklahoma City,36.17,-97.46,1987,-1.036
-0.156,Oklahoma City,36.17,-97.46,1988,-2.14
5.195,Oklahoma City,36.17,-97.46,1989,3.211
6.359,Oklahoma City,36.17,-97.46,1990,4.375
0.287,Oklahoma City,36.17,-97.46,1991,-1.697
5.067,Oklahoma City,36.17,-97.46,1992,3.083
1.343,Oklahoma City,36.17,-97.46,1993,-0.641
1.742,Oklahoma City,36.17,-97.46,1994,-0.242
3.267,Oklahoma City,36.17,-97.46,1995,1.283
1.659,Oklahoma City,36.17,-97.46,1996,-0.325
2.359,Oklahoma City,36.17,-97.46,1997,0.375
4.117,Oklahoma City,36.17,-97.46,1998,2.133
3.447,Oklahoma City,36.17,-97.46,1999,1.463
3.857,Oklahoma City,36.17,-97.46,2000,1.873
1.801,Oklahoma City,36.17,-97.46,2001,-0.183
4.264,Oklahoma City,36.17,-97.46,2002,2.28
2.391,Oklahoma City,36.17,-97.46,2003,0.407
3.228,Oklahoma City,36.17,-97.46,2004,1.244
2.8,Oklahoma City,36.17,-97.46,2005,0.816
8.15,Oklahoma City,36.17,-97.46,2006,6.166
1.432,Oklahoma City,36.17,-97.46,2007,-0.552
3.431,Oklahoma City,36.17,-97.46,2008,1.447
2.174,Oklahoma City,36.17,-97.46,2009,0.19
1.093,Oklahoma City,36.17,-97.46,2010,-0.891
1.069,Oklahoma City,36.17,-97.46,2011,-0.915
5.621,Oklahoma City,36.17,-97.46,2012,3.637
4.25,Oklahoma City,36.17,-97.46,2013,2.266
-2.667,Olathe,39.38,-95.72,1960,0
-1.956,Olathe,39.38,-95.72,1961,0.711
-5.958,Olathe,39.38,-95.72,1962,-3.291
-7.848,Olathe,39.38,-95.72,1963,-5.181
0.88,Olathe,39.38,-95.72,1964,3.547
-1.393,Olathe,39.38,-95.72,1965,1.274
-4.06,Olathe,39.38,-95.72,1966,-1.393
-1.138,Olathe,39.38,-95.72,1967,1.529
-3.331,Olathe,39.38,-95.72,1968,-0.664
-3.912,Olathe,39.38,-95.72,1969,-1.245
-5.171,Olathe,39.38,-95.72,1970,-2.504
-4.7,Olathe,39.38,-95.72,1971,-2.033
-3.393,Olathe,39.38,-95.72,1972,-0.726
-2.915,Olathe,39.38,-95.72,1973,-0.248
-4.619,Olathe,39.38,-95.72,1974,-1.952
-1.377,Olathe,39.38,-95.72,1975,1.29
-1.923,Olathe,39.38,-95.72,1976,0.744
-8.83,Olathe,39.38,-95.72,1977,-6.163
-8.565,Olathe,39.38,-95.72,1978,-5.898
-10.704,Olathe,39.38,-95.72,1979,-8.037
-1.593,Olathe,39.38,-95.72,1980,1.074
-0.289,Olathe,39.38,-95.72,1981,2.378
-6.647,Olathe,39.38,-95.72,1982,-3.98
-0.806,Olathe,39.38,-95.72,1983,1.861
-3.49,Olathe,39.38,-95.72,1984,-0.823
-6.534,Olathe,39.38,-95.72,1985,-3.867
1.908,Olathe,39.38,-95.72,1986,4.575
-1.288,Olathe,39.38,-95.72,1987,1.379
-3.278,Olathe,39.38,-95.72,1988,-0.611
2.751,Olathe,39.38,-95.72,1989,5.418
2.903,Olathe,39.38,-95.72,1990,5.57
-5.056,Olathe,39.38,-95.72,1991,-2.389
2.124,Olathe,39.38,-95.72,1992,4.791
-4.001,Olathe,39.38,-95.72,1993,-1.334
-3.697,Olathe,39.38,-95.72,1994,-1.03
-2.348,Olathe,39.38,-95.72,1995,0.319
-4.325,Olathe,39.38,-95.72,1996,-1.658
-3.598,Olathe,39.38,-95.72,1997,-0.931
-0.346,Olathe,39.38,-95.72,1998,2.321
-2.359,Olathe,39.38,-95.72,1999,0.308
0.027,Olathe,39.38,-95.72,2000,2.694
-1.819,Olathe,39.38,-95.72,2001,0.848
0.816,Olathe,39.38,-95.72,2002,3.483
-2.132,Olathe,39.38,-95.72,2003,0.535
-2.694,Olathe,39.38,-95.72,2004,-0.027
-2.44,Olathe,39.38,-95.72,2005,0.227
4.64,Olathe,39.38,-95.72,2006,7.307
-2.07,Olathe,39.38,-95.72,2007,0.597
-2.982,Olathe,39.38,-95.72,2008,-0.315
-2.833,Olathe,39.38,-95.72,2009,-0.166
-5.388,Olathe,39.38,-95.72,2010,-2.721
-4.862,Olathe,39.38,-95.72,2011,-2.195
1.712,Olathe,39.38,-95.72,2012,4.379
-0.162,Olathe,39.38,-95.72,2013,2.505
16.017,Orlando,28.13,-80.91,1960,0
14.575,Orlando,28.13,-80.91,1961,-1.442
16.554,Orlando,28.13,-80.91,1962,0.537
15.721,Orlando,28.13,-80.91,1963,-0.296
15.219,Orlando,28.13,-80.91,1964,-0.798
16.12,Orlando,28.13,-80.91,1965,0.103
14.935,Orlando,28.13,-80.91,1966,-1.082
17.442,Orlando,28.13,-80.91,1967,1.425
16.046,Orlando,28.13,-80.91,1968,0.029
16.003,Orlando,28.13,-80.91,1969,-0.014
13.412,Orlando,28.13,-80.91,1970,-2.605
16.195,Orlando,28.13,-80.91,1971,0.178
20.217,Orlando,28.13,-80.91,1972,4.2
16.821,Orlando,28.13,-80.91,1973,0.804
21.27,Orlando,28.13,-80.91,1974,5.253
19.157,Orlando,28.13,-80.91,1975,3.14
14.415,Orlando,28.13,-80.91,1976,-1.602
11.87,Orlando,28.13,-80.91,1977,-4.147
13.581,Orlando,28.13,-80.91,1978,-2.436
15.113,Orlando,28.13,-80.91,1979,-0.904
16.139,Orlando,28.13,-80.91,1980,0.122
11.272,Orlando,28.13,-80.91,1981,-4.745
15.968,Orlando,28.13,-80.91,1982,-0.049
15.152,Orlando,28.13,-80.91,1983,-0.865
15.281,Orlando,28.13,-80.91,1984,-0.736
13.368,Orlando,28.13,-80.91,1985,-2.649
15.504,Orlando,28.13,-80.91,1986,-0.513
15.255,Orlando,28.13,-80.91,1987,-0.762
15.091,Orlando,28.13,-80.91,1988,-0.926
19.28,Orlando,28.13,-80.91,1989,3.263
18.848,Orlando,28.13,-80.91,1990,2.831
18.956,Orlando,28.13,-80.91,1991,2.939
15.34,Orlando,28.13,-80.91,1992,-0.677
19.116,Orlando,28.13,-80.91,1993,3.099
16.388,Orlando,28.13,-80.91,1994,0.371
15.167,Orlando,28.13,-80.91,1995,-0.85
15.669,Orlando,28.13,-80.91,1996,-0.348
16.844,Orlando,28.13,-80.91,1997,0.827
17.448,Orlando,28.13,-80.91,1998,1.431
17.955,Orlando,28.13,-80.91,1999,1.938
16.273,Orlando,28.13,-80.91,2000,0.256
13.42,Orlando,28.13,-80.91,2001,-2.597
16.863,Orlando,28.13,-80.91,2002,0.846
12.975,Orlando,28.13,-80.91,2003,-3.042
15.727,Orlando,28.13,-80.91,2004,-0.29
17.103,Orlando,28.13,-80.91,2005,1.086
17.247,Orlando,28.13,-80.91,2006,1.23
18.447,Orlando,28.13,-80.91,2007,2.43
16.883,Orlando,28.13,-80.91,2008,0.866
15.54,Orlando,28.13,-80.91,2009,-0.477
13.113,Orlando,28.13,-80.91,2010,-2.904
15.383,Orlando,28.13,-80.91,2011,-0.634
16.513,Orlando,28.13,-80.91,2012,0.496
19.27,Orlando,28.13,-80.91,2013,3.253
-3.231,Peoria,40.99,-89.47,1960,0
-5.236,Peoria,40.99,-89.47,1961,-2.005
-8.407,Peoria,40.99,-89.47,1962,-5.176
-10.547,Peoria,40.99,-89.47,1963,-7.316
-1.713,Peoria,40.99,-89.47,1964,1.518
-4.554,Peoria,40.99,-89.47,1965,-1.323
-7.481,Peoria,40.99,-89.47,1966,-4.25
-2.202,Peoria,40.99,-89.47,1967,1.029
-5.413,Peoria,40.99,-89.47,1968,-2.182
-6.698,Peoria,40.99,-89.47,1969,-3.467
-9.194,Peoria,40.99,-89.47,1970,-5.963
-7.457,Peoria,40.99,-89.47,1971,-4.226
-6.24,Peoria,40.99,-89.47,1972,-3.009
-2.441,Peoria,40.99,-89.47,1973,0.79
-4.837,Peoria,40.99,-89.47,1974,-1.606
-2.71,Peoria,40.99,-89.47,1975,0.521
-6.488,Peoria,40.99,-89.47,1976,-3.257
-12.98,Peoria,40.99,-89.47,1977,-9.749
-9.831,Peoria,40.99,-89.47,1978,-6.6
-12.051,Peoria,40.99,-89.47,1979,-8.82
-4.154,Peoria,40.99,-89.47,1980,-0.923
-4.355,Peoria,40.99,-89.47,1981,-1.124
-10.298,Peoria,40.99,-89.47,1982,-7.067
-2.473,Peoria,40.99,-89.47,1983,0.758
-6.747,Peoria,40.99,-89.47,1984,-3.516
-8.856,Peoria,40.99,-89.47,1985,-5.625
-3.363,Peoria,40.99,-89.47,1986,-0.132
-3.858,Peoria,40.99,-89.47,1987,-0.627
-6.183,Peoria,40.99,-89.47,1988,-2.952
0.356,Peoria,40.99,-89.47,1989,3.587
1.203,Peoria,40.99,-89.47,1990,4.434
-6.346,Peoria,40.99,-89.47,1991,-3.115
-1.47,Peoria,40.99,-89.47,1992,1.761
-3.681,Peoria,40.99,-89.47,1993,-0.45
-8.416,Peoria,40.99,-89.47,1994,-5.185
-5.078,Peoria,40.99,-89.47,1995,-1.847
-5.402,Peoria,40.99,-89.47,1996,-2.171
-7.481,Peoria,40.99,-89.47,1997,-4.25
-1.696,Peoria,40.99,-89.47,1998,1.535
-5.836,Peoria,40.99,-89.47,1999,-2.605
-4.031,Peoria,40.99,-89.47,2000,-0.8
-4.574,Peoria,40.99,-89.47,2001,-1.343
0.148,Peoria,40.99,-89.47,2002,3.379
-5.925,Peoria,40.99,-89.47,2003,-2.694
-5.481,Peoria,40.99,-89.47,2004,-2.25
-3.313,Peoria,40.99,-89.47,2005,-0.082
2.375,Peoria,40.99,-89.47,2006,5.606
-2.156,Peoria,40.99,-89.47,2007,1.075
-4.248,Peoria,40.99,-89.47,2008,-1.017
-8.42,Peoria,40.99,-89.47,2009,-5.189
-7.263,Peoria,40.99,-89.47,2010,-4.032
-6.311,Peoria,40.99,-89.47,2011,-3.08
-1.226,Peoria,40.99,-89.47,2012,2.005
-2.831,Peoria,40.99,-89.47,2013,0.4
1.974,Philadelphia,39.38,-74.91,1960,0
-2.703,Philadelphia,39.38,-74.91,1961,-4.677
0.517,Philadelphia,39.38,-74.91,1962,-1.457
-1.068,Philadelphia,39.38,-74.91,1963,-3.042
1.234,Philadelphia,39.38,-74.91,1964,-0.74
-0.932,Philadelphia,39.38,-74.91,1965,-2.906
-0.841,Philadelphia,39.38,-74.91,1966,-2.815
3.22,Philadelphia,39.38,-74.91,1967,1.246
-1.648,Philadelphia,39.38,-74.91,1968,-3.622
-0.496,Philadelphia,39.38,-74.91,1969,-2.47
-3.257,Philadelphia,39.38,-74.91,1970,-5.231
-1.622,Philadelphia,39.38,-74.91,1971,-3.596
2.147,Philadelphia,39.38,-74.91,1972,0.173
1.837,Philadelphia,39.38,-74.91,1973,-0.137
3.282,Philadelphia,39.38,-74.91,1974,1.308
3.187,Philadelphia,39.38,-74.91,1975,1.213
-1.069,Philadelphia,39.38,-74.91,1976,-3.043
-5.365,Philadelphia,39.38,-74.91,1977,-7.339
-1.228,Philadelphia,39.38,-74.91,1978,-3.202
0.639,Philadelphia,39.38,-74.91,1979,-1.335
0.759,Philadelphia,39.38,-74.91,1980,-1.215
-2.854,Philadelphia,39.38,-74.91,1981,-4.828
-3.246,Philadelphia,39.38,-74.91,1982,-5.22
1.543,Philadelphia,39.38,-74.91,1983,-0.431
-1.951,Philadelphia,39.38,-74.91,1984,-3.925
-1.95,Philadelphia,39.38,-74.91,1985,-3.924
0.803,Philadelphia,39.38,-74.91,1986,-1.171
0.129,Philadelphia,39.38,-74.91,1987,-1.845
-2.001,Philadelphia,39.38,-74.91,1988,-3.975
2.842,Philadelphia,39.38,-74.91,1989,0.868
4.867,Philadelphia,39.38,-74.91,1990,2.893
1.787,Philadelphia,39.38,-74.91,1991,-0.187
1.943,Philadelphia,39.38,-74.91,1992,-0.031
3.272,Philadelphia,39.38,-74.91,1993,1.298
-2.569,Philadelphia,39.38,-74.91,1994,-4.543
3.468,Philadelphia,39.38,-74.91,1995,1.494
-0.023,Philadelphia,39.38,-74.91,1996,-1.997
0.749,Philadelphia,39.38,-74.91,1997,-1.225
4.97,Philadelphia,39.38,-74.91,1998,2.996
2.702,Philadelphia,39.38,-74.91,1999,0.728
0.278,Philadelphia,39.38,-74.91,2000,-1.696
0.331,Philadelphia,39.38,-74.91,2001,-1.643
3.968,Philadelphia,39.38,-74.91,2002,1.994
-1.573,Philadelphia,39.38,-74.91,2003,-3.547
-2.44,Philadelphia,39.38,-74.91,2004,-4.414
0.434,Philadelphia,39.38,-74.91,2005,-1.54
4.938,Philadelphia,39.38,-74.91,2006,2.964
4.103,Philadelphia,39.38,-74.91,2007,2.129
2.306,Philadelphia,39.38,-74.91,2008,0.332
-1.127,Philadelphia,39.38,-74.91,2009,-3.101
0.406,Philadelphia,39.38,-74.91,2010,-1.568
-1.238,Philadelphia,39.38,-74.91,2011,-3.212
3.508,Philadelphia,39.38,-74.91,2012,1.534
2.252,Philadelphia,39.38,-74.91,2013,0.278
2.476,Portland,45.81,-123.46,1960,0
6.387,Portland,45.81,-123.46,1961,3.911
2.862,Portland,45.81,-123.46,1962,0.386
1.149,Portland,45.81,-123.46,1963,-1.327
4.785,Portland,45.81,-123.46,1964,2.309
4.152,Portland,45.81,-123.46,1965,1.676
4.196,Portland,45.81,-123.46,1966,1.72
5.6,Portland,45.81,-123.46,1967,3.124
3.97,Portland,45.81,-123.46,1968,1.494
0.246,Portland,45.81,-123.46,1969,-2.23
4.348,Portland,45.81,-123.46,1970,1.872
3.594,Portland,45.81,-123.46,1971,1.118
2.618,Portland,45.81,-123.46,1972,0.142
2.968,Portland,45.81,-123.46,1973,0.492
2.389,Portland,45.81,-123.46,1974,-0.087
4.456,Portland,45.81,-123.46,1975,1.98
4.797,Portland,45.81,-123.46,1976,2.321
3.021,Portland,45.81,-123.46,1977,0.545
5.236,Portland,45.81,-123.46,1978,2.76
-0.021,Portland,45.81,-123.46,1979,-2.497
1.855,Portland,45.81,-123.46,1980,-0.621
6.159,Portland,45.81,-123.46,1981,3.683
2.997,Portland,45.81,-123.46,1982,0.521
6.085,Portland,45.81,-123.46,1983,3.609
5.136,Portland,45.81,-123.46,1984,2.66
2.493,Portland,45.81,-123.46,1985,0.017
6.09,Portland,45.81,-123.46,1986,3.614
4.226,Portland,45.81,-123.46,1987,1.75
3.767,Portland,45.81,-123.46,1988,1.291
4.549,Portland,45.81,-123.46,1989,2.073
5.213,Portland,45.81,-123.46,1990,2.737
3.643,Portland,45.81,-123.46,1991,1.167
5.927,Portland,45.81,-123.46,1992,3.451
1.894,Portland,45.81,-123.46,1993,-0.582
6.277,Portland,45.81,-123.46,1994,3.801
5.984,Portland,45.81,-123.46,1995,3.508
4.589,Portland,45.81,-123.46,1996,2.113
4.678,Portland,45.81,-123.46,1997,2.202
5.659,Portland,45.81,-123.46,1998,3.183
5.148,Portland,45.81,-123.46,1999,2.672
3.914,Portland,45.81,-123.46,2000,1.438
5.031,Portland,45.81,-123.46,2001,2.555
4.671,Portland,45.81,-123.46,2002,2.195
7.267,Portland,45.81,-123.46,2003,4.791
4.201,Portland,45.81,-123.46,2004,1.725
5.434,Portland,45.81,-123.46,2005,2.958
6.401,Portland,45.81,-123.46,2006,3.925
3.086,Portland,45.81,-123.46,2007,0.61
2.956,Portland,45.81,-123.46,2008,0.48
4.137,Portland,45.81,-123.46,2009,1.661
7.221,Portland,45.81,-123.46,2010,4.745
4.874,Portland,45.81,-123.46,2011,2.398
4.391,Portland,45.81,-123.46,2012,1.915
3.086,Portland,45.81,-123.46,2013,0.61
-4.929,Provo,39.38,-112.37,1960,0
-2.61,Provo,39.38,-112.37,1961,2.319
-6.309,Provo,39.38,-112.37,1962,-1.38
-6.411,Provo,39.38,-112.37,1963,-1.482
-5.476,Provo,39.38,-112.37,1964,-0.547
-0.781,Provo,39.38,-112.37,1965,4.148
-3.479,Provo,39.38,-112.37,1966,1.45
-3.621,Provo,39.38,-112.37,1967,1.308
-5.165,Provo,39.38,-112.37,1968,-0.236
0.265,Provo,39.38,-112.37,1969,5.194
-1.508,Provo,39.38,-112.37,1970,3.421
-2.126,Provo,39.38,-112.37,1971,2.803
-1.98,Provo,39.38,-112.37,1972,2.949
-7.629,Provo,39.38,-112.37,1973,-2.7
-4.345,Provo,39.38,-112.37,1974,0.584
-4.868,Provo,39.38,-112.37,1975,0.061
-3.948,Provo,39.38,-112.37,1976,0.981
-4.371,Provo,39.38,-112.37,1977,0.558
-0.583,Provo,39.38,-112.37,1978,4.346
-6.815,Provo,39.38,-112.37,1979,-1.886
-0.805,Provo,39.38,-112.37,1980,4.124
-0.689,Provo,39.38,-112.37,1981,4.24
-4.029,Provo,39.38,-112.37,1982,0.9
-0.658,Provo,39.38,-112.37,1983,4.271
-7.102,Provo,39.38,-112.37,1984,-2.173
-4.636,Provo,39.38,-112.37,1985,0.293
0.041,Provo,39.38,-112.37,1986,4.97
-4.575,Provo,39.38,-112.37,1987,0.354
-6.097,Provo,39.38,-112.37,1988,-1.168
-6.92,Provo,39.38,-112.37,1989,-1.991
-1.163,Provo,39.38,-112.37,1990,3.766
-5.257,Provo,39.38,-112.37,1991,-0.328
-3.149,Provo,39.38,-112.37,1992,1.78
-3.489,Provo,39.38,-112.37,1993,1.44
-0.244,Provo,39.38,-112.37,1994,4.685
-1.067,Provo,39.38,-112.37,1995,3.862
-1.214,Provo,39.38,-112.37,1996,3.715
-2.744,Provo,39.38,-112.37,1997,2.185
0.132,Provo,39.38,-112.37,1998,5.061
-0.214,Provo,39.38,-112.37,1999,4.715
0.285,Provo,39.38,-112.37,2000,5.214
-3.2,Provo,39.38,-112.37,2001,1.729
-3.455,Provo,39.38,-112.37,2002,1.474
2.006,Provo,39.38,-112.37,2003,6.935
-4.78,Provo,39.38,-112.37,2004,0.149
0.325,Provo,39.38,-112.37,2005,5.254
-1.266,Provo,39.38,-112.37,2006,3.663
-6.804,Provo,39.38,-112.37,2007,-1.875
-4.528,Provo,39.38,-112.37,2008,0.401
-2.084,Provo,39.38,-112.37,2009,2.845
-2.151,Provo,39.38,-112.37,2010,2.778
-4.044,Provo,39.38,-112.37,2011,0.885
-0.422,Provo,39.38,-112.37,2012,4.507
-7.446,Provo,39.38,-112.37,2013,-2.517
-3.857,Pueblo,37.78,-103.73,1960,0
-1.449,Pueblo,37.78,-103.73,1961,2.408
-4.806,Pueblo,37.78,-103.73,1962,-0.949
-5.868,Pueblo,37.78,-103.73,1963,-2.011
-0.806,Pueblo,37.78,-103.73,1964,3.051
1.494,Pueblo,37.78,-103.73,1965,5.351
-4.703,Pueblo,37.78,-103.73,1966,-0.846
0.801,Pueblo,37.78,-103.73,1967,4.658
-0.797,Pueblo,37.78,-103.73,1968,3.06
1.595,Pueblo,37.78,-103.73,1969,5.452
-1.51,Pueblo,37.78,-103.73,1970,2.347
-0.483,Pueblo,37.78,-103.73,1971,3.374
-0.883,Pueblo,37.78,-103.73,1972,2.974
-2.44,Pueblo,37.78,-103.73,1973,1.417
-3.692,Pueblo,37.78,-103.73,1974,0.165
-1.524,Pueblo,37.78,-103.73,1975,2.333
-0.969,Pueblo,37.78,-103.73,1976,2.888
-2.989,Pueblo,37.78,-103.73,1977,0.868
-3.768,Pueblo,37.78,-103.73,1978,0.089
-7.388,Pueblo,37.78,-103.73,1979,-3.531
-2.903,Pueblo,37.78,-103.73,1980,0.954
1.544,Pueblo,37.78,-103.73,1981,5.401
-1.124,Pueblo,37.78,-103.73,1982,2.733
-0.239,Pueblo,37.78,-103.73,1983,3.618
-3.404,Pueblo,37.78,-103.73,1984,0.453
-4.063,Pueblo,37.78,-103.73,1985,-0.206
3.801,Pueblo,37.78,-103.73,1986,7.658
-0.96,Pueblo,37.78,-103.73,1987,2.897
-5.262,Pueblo,37.78,-103.73,1988,-1.405
0.464,Pueblo,37.78,-103.73,1989,4.321
-0.114,Pueblo,37.78,-103.73,1990,3.743
-2.247,Pueblo,37.78,-103.73,1991,1.61
-0.216,Pueblo,37.78,-103.73,1992,3.641
-2.372,Pueblo,37.78,-103.73,1993,1.485
-0.066,Pueblo,37.78,-103.73,1994,3.791
0.408,Pueblo,37.78,-103.73,1995,4.265
-1.25,Pueblo,37.78,-103.73,1996,2.607
-1.502,Pueblo,37.78,-103.73,1997,2.355
0.518,Pueblo,37.78,-103.73,1998,4.375
1.872,Pueblo,37.78,-103.73,1999,5.729
1.334,Pueblo,37.78,-103.73,2000,5.191
-1.98,Pueblo,37.78,-103.73,2001,1.877
-0.424,Pueblo,37.78,-103.73,2002,3.433
2.33,Pueblo,37.78,-103.73,2003,6.187
0.05,Pueblo,37.78,-103.73,2004,3.907
0.826,Pueblo,37.78,-103.73,2005,4.683
2.514,Pueblo,37.78,-103.73,2006,6.371
-5.903,Pueblo,37.78,-103.73,2007,-2.046
-1.851,Pueblo,37.78,-103.73,2008,2.006
1.282,Pueblo,37.78,-103.73,2009,5.139
